Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|NL,03.04.2021 05:00 - 03.04.2021 06:00 (CET/CEST),9.0,0.0,0.0,2151.25,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,1012.0,0.0,0.0,369.5,1949.5,733.25
BZN|NL,03.04.2021 06:00 - 03.04.2021 07:00 (CET/CEST),9.0,0.0,0.0,2106.5,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.75,890.25,0.0,0.0,377.75,1924.0,706.75
BZN|NL,03.04.2021 07:00 - 03.04.2021 08:00 (CET/CEST),8.75,0.0,0.0,2233.5,879.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,1014.5,0.0,6.25,371.0,1816.5,677.0
BZN|NL,03.04.2021 08:00 - 03.04.2021 09:00 (CET/CEST),8.75,0.0,0.0,2718.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,1265.25,0.0,31.75,374.75,1703.75,570.75
BZN|NL,03.04.2021 09:00 - 03.04.2021 10:00 (CET/CEST),8.25,0.0,0.0,2737.0,879.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.25,1811.5,0.0,78.25,366.0,1580.25,585.0
BZN|NL,03.04.2021 10:00 - 03.04.2021 11:00 (CET/CEST),9.0,0.0,0.0,2110.0,876.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,2347.75,0.0,131.5,365.0,1394.0,499.0
BZN|NL,03.04.2021 11:00 - 03.04.2021 12:00 (CET/CEST),9.0,0.0,0.0,2005.75,850.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.5,2572.0,0.0,182.0,368.75,1180.0,409.5
BZN|NL,03.04.2021 12:00 - 03.04.2021 13:00 (CET/CEST),9.0,0.0,0.0,2105.5,815.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,2807.75,0.0,199.25,374.0,1262.0,414.5
BZN|NL,03.04.2021 13:00 - 03.04.2021 14:00 (CET/CEST),8.75,0.0,0.0,1953.0,775.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,2828.75,0.0,191.0,362.75,1192.75,405.0
BZN|NL,03.04.2021 14:00 - 03.04.2021 15:00 (CET/CEST),9.0,0.0,0.0,2014.25,706.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,2801.25,0.0,182.5,360.5,993.5,463.75
