"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-North","16.09.2021 12:00 - 16.09.2021 13:00 (CET/CEST)","237","n/e","16","11578","797","4","n/e","n/e","n/e","216","","2694","503","n/e","n/e","1518","n/e","1126","35","n/e","19"
"BZN|IT-North","16.09.2021 13:00 - 16.09.2021 14:00 (CET/CEST)","233","n/e","14","11506","778","4","n/e","n/e","n/e","131","","2870","510","n/e","n/e","1548","n/e","1157","33","n/e","27"
"BZN|IT-North","16.09.2021 14:00 - 16.09.2021 15:00 (CET/CEST)","234","n/e","14","11417","781","4","n/e","n/e","n/e","153","","2940","498","n/e","n/e","1574","n/e","1436","34","n/e","28"
"BZN|IT-North","16.09.2021 15:00 - 16.09.2021 16:00 (CET/CEST)","234","n/e","12","11590","797","4","n/e","n/e","n/e","216","","2857","532","n/e","n/e","1594","n/e","1179","35","n/e","30"
"BZN|IT-North","16.09.2021 16:00 - 16.09.2021 17:00 (CET/CEST)","231","n/e","12","11562","797","4","n/e","n/e","n/e","363","","2998","553","n/e","n/e","1563","n/e","832","34","n/e","25"
"BZN|IT-North","16.09.2021 17:00 - 16.09.2021 18:00 (CET/CEST)","230","n/e","12","11410","765","4","n/e","n/e","n/e","168","","3149","581","n/e","n/e","1559","n/e","539","34","n/e","25"
"BZN|IT-North","16.09.2021 18:00 - 16.09.2021 19:00 (CET/CEST)","228","n/e","12","10772","763","4","n/e","n/e","n/e","1195","","3390","561","n/e","n/e","1534","n/e","225","35","n/e","23"
"BZN|IT-North","16.09.2021 19:00 - 16.09.2021 20:00 (CET/CEST)","232","n/e","12","10773","735","4","n/e","n/e","n/e","1299","","3945","761","n/e","n/e","1549","n/e","5","37","n/e","23"
"BZN|IT-North","16.09.2021 20:00 - 16.09.2021 21:00 (CET/CEST)","232","n/e","13","10761","736","4","n/e","n/e","n/e","391","","3773","670","n/e","n/e","1509","n/e","0","38","n/e","28"
"BZN|IT-North","16.09.2021 21:00 - 16.09.2021 22:00 (CET/CEST)","230","n/e","14","10081","710","4","n/e","n/e","n/e","38","","2824","487","n/e","n/e","1460","n/e","0","38","n/e","31"
"BZN|IT-North","16.09.2021 22:00 - 16.09.2021 23:00 (CET/CEST)","232","n/e","13","9186","662","4","n/e","n/e","n/e","32","","2652","441","n/e","n/e","1308","n/e","0","39","n/e","24"
"BZN|IT-North","16.09.2021 23:00 - 17.09.2021 00:00 (CET/CEST)","234","n/e","13","6818","595","4","n/e","n/e","n/e","32","","2543","411","n/e","n/e","1218","n/e","0","36","n/e","14"
"BZN|IT-North","17.09.2021 00:00 - 17.09.2021 01:00 (CET/CEST)","234","n/e","13","5803","764","4","n/e","n/e","n/e","","28","2432","252","n/e","n/e","1172","n/e","0","37","n/e","15"
"BZN|IT-North","17.09.2021 01:00 - 17.09.2021 02:00 (CET/CEST)","233","n/e","13","5136","829","14","n/e","n/e","n/e","","19","2338","244","n/e","n/e","1142","n/e","0","35","n/e","18"
"BZN|IT-North","17.09.2021 02:00 - 17.09.2021 03:00 (CET/CEST)","234","n/e","13","5170","758","14","n/e","n/e","n/e","","504","2305","245","n/e","n/e","1100","n/e","0","37","n/e","16"
"BZN|IT-North","17.09.2021 03:00 - 17.09.2021 04:00 (CET/CEST)","234","n/e","13","5184","771","14","n/e","n/e","n/e","","626","2295","246","n/e","n/e","1091","n/e","0","34","n/e","15"
"BZN|IT-North","17.09.2021 04:00 - 17.09.2021 05:00 (CET/CEST)","233","n/e","13","5472","769","8","n/e","n/e","n/e","","454","2354","245","n/e","n/e","1104","n/e","0","36","n/e","16"
"BZN|IT-North","17.09.2021 05:00 - 17.09.2021 06:00 (CET/CEST)","229","n/e","14","5996","780","4","n/e","n/e","n/e","123","","2327","249","n/e","n/e","1188","n/e","0","37","n/e","10"
"BZN|IT-North","17.09.2021 06:00 - 17.09.2021 07:00 (CET/CEST)","234","n/e","13","8249","871","4","n/e","n/e","n/e","130","","2489","446","n/e","n/e","1341","n/e","0","35","n/e","7"
"BZN|IT-North","17.09.2021 07:00 - 17.09.2021 08:00 (CET/CEST)","235","n/e","12","10401","872","14","n/e","n/e","n/e","747","","3326","620","n/e","n/e","1479","n/e","83","38","n/e","7"
"BZN|IT-North","17.09.2021 08:00 - 17.09.2021 09:00 (CET/CEST)","217","n/e","12","10539","799","14","n/e","n/e","n/e","1046","","3914","688","n/e","n/e","1491","n/e","374","38","n/e","6"
"BZN|IT-North","17.09.2021 09:00 - 17.09.2021 10:00 (CET/CEST)","210","n/e","10","10688","848","14","n/e","n/e","n/e","633","","3893","654","n/e","n/e","1464","n/e","807","39","n/e","5"
"BZN|IT-North","17.09.2021 10:00 - 17.09.2021 11:00 (CET/CEST)","211","n/e","12","10323","803","4","n/e","n/e","n/e","292","","3159","572","n/e","n/e","1500","n/e","1668","37","n/e","3"
"BZN|IT-North","17.09.2021 11:00 - 17.09.2021 12:00 (CET/CEST)","217","n/e","12","9893","684","4","n/e","n/e","n/e","122","","2923","600","n/e","n/e","1458","n/e","2341","34","n/e","5"
"BZN|IT-North","17.09.2021 12:00 - 17.09.2021 13:00 (CET/CEST)","227","n/e","12","9104","636","4","n/e","n/e","n/e","","99","2585","348","n/e","n/e","1337","n/e","2901","35","n/e","6"
"BZN|IT-North","17.09.2021 13:00 - 17.09.2021 14:00 (CET/CEST)","230","n/e","15","8127","622","4","n/e","n/e","n/e","","97","2526","350","n/e","n/e","1270","n/e","3005","33","n/e","9"
"BZN|IT-North","17.09.2021 14:00 - 17.09.2021 15:00 (CET/CEST)","231","n/e","13","8828","780","4","n/e","n/e","n/e","161","","2515","375","n/e","n/e","1275","n/e","2655","36","n/e","7"
"BZN|IT-North","17.09.2021 15:00 - 17.09.2021 16:00 (CET/CEST)","230","n/e","13","9246","835","4","n/e","n/e","n/e","95","","2578","526","n/e","n/e","1364","n/e","2799","36","n/e","6"
"BZN|IT-North","17.09.2021 16:00 - 17.09.2021 17:00 (CET/CEST)","231","n/e","14","9524","791","4","n/e","n/e","n/e","91","","2976","537","n/e","n/e","1393","n/e","1945","35","n/e","6"
"BZN|IT-North","17.09.2021 17:00 - 17.09.2021 18:00 (CET/CEST)","231","n/e","13","9567","797","4","n/e","n/e","n/e","","170","3320","546","n/e","n/e","1430","n/e","1170","36","n/e","6"
"BZN|IT-North","17.09.2021 18:00 - 17.09.2021 19:00 (CET/CEST)","230","n/e","14","9422","825","4","n/e","n/e","n/e","392","","3923","605","n/e","n/e","1439","n/e","343","37","n/e","7"
"BZN|IT-North","17.09.2021 19:00 - 17.09.2021 20:00 (CET/CEST)","231","n/e","13","9526","836","4","n/e","n/e","n/e","1164","","3986","758","n/e","n/e","1496","n/e","2","36","n/e","7"
"BZN|IT-North","17.09.2021 20:00 - 17.09.2021 21:00 (CET/CEST)","222","n/e","13","9520","850","4","n/e","n/e","n/e","1226","","3976","720","n/e","n/e","1401","n/e","0","37","n/e","6"
"BZN|IT-North","17.09.2021 21:00 - 17.09.2021 22:00 (CET/CEST)","215","n/e","13","9335","864","4","n/e","n/e","n/e","499","","3160","642","n/e","n/e","1321","n/e","0","38","n/e","9"
"BZN|IT-North","17.09.2021 22:00 - 17.09.2021 23:00 (CET/CEST)","222","n/e","13","8361","816","4","n/e","n/e","n/e","140","","2822","561","n/e","n/e","1250","n/e","0","37","n/e","12"
"BZN|IT-North","17.09.2021 23:00 - 18.09.2021 00:00 (CET/CEST)","236","n/e","12","7119","720","4","n/e","n/e","n/e","56","","2643","312","n/e","n/e","1173","n/e","0","37","n/e","10"
"BZN|IT-North","18.09.2021 00:00 - 18.09.2021 01:00 (CET/CEST)","229","n/e","12","5146","780","4","n/e","n/e","n/e","28","","2727","348","n/e","n/e","989","n/e","0","38","n/e","6"
"BZN|IT-North","18.09.2021 01:00 - 18.09.2021 02:00 (CET/CEST)","228","n/e","11","5011","841","4","n/e","n/e","n/e","","320","2329","322","n/e","n/e","872","n/e","0","37","n/e","4"
"BZN|IT-North","18.09.2021 02:00 - 18.09.2021 03:00 (CET/CEST)","228","n/e","13","4766","820","14","n/e","n/e","n/e","","493","2237","318","n/e","n/e","877","n/e","0","38","n/e","4"
"BZN|IT-North","18.09.2021 03:00 - 18.09.2021 04:00 (CET/CEST)","229","n/e","14","4545","804","14","n/e","n/e","n/e","","493","2250","305","n/e","n/e","874","n/e","0","38","n/e","4"
"BZN|IT-North","18.09.2021 04:00 - 18.09.2021 05:00 (CET/CEST)","228","n/e","14","4416","805","14","n/e","n/e","n/e","","493","2187","319","n/e","n/e","901","n/e","0","38","n/e","5"
"BZN|IT-North","18.09.2021 05:00 - 18.09.2021 06:00 (CET/CEST)","229","n/e","16","4487","799","14","n/e","n/e","n/e","","493","2241","330","n/e","n/e","917","n/e","0","38","n/e","4"
"BZN|IT-North","18.09.2021 06:00 - 18.09.2021 07:00 (CET/CEST)","230","n/e","16","5332","811","14","n/e","n/e","n/e","","268","2701","434","n/e","n/e","954","n/e","0","39","n/e","4"
"BZN|IT-North","18.09.2021 07:00 - 18.09.2021 08:00 (CET/CEST)","228","n/e","16","5484","796","14","n/e","n/e","n/e","42","","3198","484","n/e","n/e","955","n/e","78","36","n/e","6"
"BZN|IT-North","18.09.2021 08:00 - 18.09.2021 09:00 (CET/CEST)","225","n/e","16","5620","777","14","n/e","n/e","n/e","716","","3582","733","n/e","n/e","960","n/e","617","35","n/e","6"
"BZN|IT-North","18.09.2021 09:00 - 18.09.2021 10:00 (CET/CEST)","229","n/e","16","5941","778","14","n/e","n/e","n/e","362","","3550","514","n/e","n/e","906","n/e","1341","31","n/e","5"
"BZN|IT-North","18.09.2021 10:00 - 18.09.2021 11:00 (CET/CEST)","227","n/e","16","5526","766","14","n/e","n/e","n/e","145","","3171","485","n/e","n/e","862","n/e","2173","30","n/e","3"
"BZN|IT-North","18.09.2021 11:00 - 18.09.2021 12:00 (CET/CEST)","228","n/e","16","5434","777","4","n/e","n/e","n/e","","17","2491","312","n/e","n/e","809","n/e","2566","30","n/e","4"
"BZN|IT-North","18.09.2021 12:00 - 18.09.2021 13:00 (CET/CEST)","232","n/e","16","4698","762","4","n/e","n/e","n/e","","408","2291","286","n/e","n/e","780","n/e","2966","30","n/e","7"
"BZN|IT-North","18.09.2021 13:00 - 18.09.2021 14:00 (CET/CEST)","234","n/e","17","4139","741","4","n/e","n/e","n/e","","712","2265","279","n/e","n/e","773","n/e","2770","28","n/e","7"
"BZN|IT-North","18.09.2021 14:00 - 18.09.2021 15:00 (CET/CEST)","234","n/e","16","4124","648","4","n/e","n/e","n/e","","713","2202","278","n/e","n/e","791","n/e","2745","31","n/e","9"
"BZN|IT-North","18.09.2021 15:00 - 18.09.2021 16:00 (CET/CEST)","233","n/e","16","4326","715","4","n/e","n/e","n/e","","632","2309","284","n/e","n/e","819","n/e","2510","31","n/e","11"
"BZN|IT-North","18.09.2021 16:00 - 18.09.2021 17:00 (CET/CEST)","234","n/e","15","5141","693","4","n/e","n/e","n/e","","372","2413","336","n/e","n/e","871","n/e","1710","31","n/e","16"
"BZN|IT-North","18.09.2021 17:00 - 18.09.2021 18:00 (CET/CEST)","235","n/e","16","5840","764","4","n/e","n/e","n/e","","23","3029","482","n/e","n/e","962","n/e","827","30","n/e","11"
"BZN|IT-North","18.09.2021 18:00 - 18.09.2021 19:00 (CET/CEST)","237","n/e","16","6166","852","14","n/e","n/e","n/e","545","","3668","539","n/e","n/e","999","n/e","199","27","n/e","12"
"BZN|IT-North","18.09.2021 19:00 - 18.09.2021 20:00 (CET/CEST)","236","n/e","16","6260","873","14","n/e","n/e","n/e","1312","","4203","872","n/e","n/e","1031","n/e","1","28","n/e","18"
"BZN|IT-North","18.09.2021 20:00 - 18.09.2021 21:00 (CET/CEST)","236","n/e","16","6183","847","4","n/e","n/e","n/e","1132","","4218","851","n/e","n/e","989","n/e","0","28","n/e","17"
"BZN|IT-North","18.09.2021 21:00 - 18.09.2021 22:00 (CET/CEST)","233","n/e","17","5996","792","7","n/e","n/e","n/e","262","","3652","523","n/e","n/e","998","n/e","0","30","n/e","17"
"BZN|IT-North","18.09.2021 22:00 - 18.09.2021 23:00 (CET/CEST)","234","n/e","17","6015","712","4","n/e","n/e","n/e","119","","3122","456","n/e","n/e","980","n/e","0","29","n/e","17"
"BZN|IT-North","18.09.2021 23:00 - 19.09.2021 00:00 (CET/CEST)","234","n/e","15","5586","774","4","n/e","n/e","n/e","117","","2760","457","n/e","n/e","947","n/e","0","30","n/e","14"
"BZN|IT-North","19.09.2021 00:00 - 19.09.2021 01:00 (CET/CEST)","227","n/e","15","5786","856","4","n/e","n/e","n/e","297","","2737","498","n/e","n/e","912","n/e","0","31","n/e","14"
"BZN|IT-North","19.09.2021 01:00 - 19.09.2021 02:00 (CET/CEST)","226","n/e","15","5569","851","4","n/e","n/e","n/e","","170","2588","403","n/e","n/e","870","n/e","0","32","n/e","14"
"BZN|IT-North","19.09.2021 02:00 - 19.09.2021 03:00 (CET/CEST)","227","n/e","15","5539","856","4","n/e","n/e","n/e","","583","2416","328","n/e","n/e","835","n/e","0","31","n/e","13"
"BZN|IT-North","19.09.2021 03:00 - 19.09.2021 04:00 (CET/CEST)","228","n/e","15","5223","856","4","n/e","n/e","n/e","","678","2353","320","n/e","n/e","816","n/e","0","32","n/e","17"
"BZN|IT-North","19.09.2021 04:00 - 19.09.2021 05:00 (CET/CEST)","228","n/e","15","4965","858","4","n/e","n/e","n/e","","679","2307","320","n/e","n/e","815","n/e","0","31","n/e","23"
"BZN|IT-North","19.09.2021 05:00 - 19.09.2021 06:00 (CET/CEST)","227","n/e","16","5214","858","4","n/e","n/e","n/e","","547","2403","336","n/e","n/e","828","n/e","0","31","n/e","21"
"BZN|IT-North","19.09.2021 06:00 - 19.09.2021 07:00 (CET/CEST)","228","n/e","15","5308","855","4","n/e","n/e","n/e","","35","2624","446","n/e","n/e","839","n/e","0","31","n/e","22"
"BZN|IT-North","19.09.2021 07:00 - 19.09.2021 08:00 (CET/CEST)","225","n/e","15","5030","853","4","n/e","n/e","n/e","163","","2875","495","n/e","n/e","857","n/e","84","30","n/e","21"
"BZN|IT-North","19.09.2021 08:00 - 19.09.2021 09:00 (CET/CEST)","226","n/e","13","5004","753","14","n/e","n/e","n/e","441","","3226","544","n/e","n/e","857","n/e","637","31","n/e","20"
"BZN|IT-North","19.09.2021 09:00 - 19.09.2021 10:00 (CET/CEST)","226","n/e","13","5238","701","14","n/e","n/e","n/e","592","","3419","666","n/e","n/e","900","n/e","1299","30","n/e","28"
"BZN|IT-North","19.09.2021 10:00 - 19.09.2021 11:00 (CET/CEST)","228","n/e","14","4882","621","14","n/e","n/e","n/e","648","","3411","601","n/e","n/e","955","n/e","1686","29","n/e","29"
"BZN|IT-North","19.09.2021 11:00 - 19.09.2021 12:00 (CET/CEST)","228","n/e","15","5271","655","7","n/e","n/e","n/e","29","","3118","503","n/e","n/e","974","n/e","1186","30","n/e","24"
"BZN|IT-North","19.09.2021 12:00 - 19.09.2021 13:00 (CET/CEST)","227","n/e","15","5091","627","5","n/e","n/e","n/e","","55","2768","416","n/e","n/e","945","n/e","1462","28","n/e","30"
"BZN|IT-North","19.09.2021 13:00 - 19.09.2021 14:00 (CET/CEST)","223","n/e","16","4488","626","4","n/e","n/e","n/e","","298","2652","278","n/e","n/e","950","n/e","1538","30","n/e","32"
"BZN|IT-North","19.09.2021 14:00 - 19.09.2021 15:00 (CET/CEST)","211","n/e","13","4610","711","4","n/e","n/e","n/e","","313","2716","293","n/e","n/e","929","n/e","1390","31","n/e","31"
"BZN|IT-North","19.09.2021 15:00 - 19.09.2021 16:00 (CET/CEST)","224","n/e","14","4979","798","4","n/e","n/e","n/e","209","","2806","425","n/e","n/e","979","n/e","1559","30","n/e","25"
"BZN|IT-North","19.09.2021 16:00 - 19.09.2021 17:00 (CET/CEST)","226","n/e","14","5329","811","4","n/e","n/e","n/e","95","","3046","384","n/e","n/e","994","n/e","1361","30","n/e","24"
"BZN|IT-North","19.09.2021 17:00 - 19.09.2021 18:00 (CET/CEST)","224","n/e","14","5163","811","4","n/e","n/e","n/e","120","","3306","478","n/e","n/e","975","n/e","825","32","n/e","27"
"BZN|IT-North","19.09.2021 18:00 - 19.09.2021 19:00 (CET/CEST)","227","n/e","14","5795","817","4","n/e","n/e","n/e","288","","3664","505","n/e","n/e","973","n/e","270","31","n/e","20"
"BZN|IT-North","19.09.2021 19:00 - 19.09.2021 20:00 (CET/CEST)","229","n/e","14","6342","854","4","n/e","n/e","n/e","599","","4016","602","n/e","n/e","1023","n/e","2","29","n/e","15"
"BZN|IT-North","19.09.2021 20:00 - 19.09.2021 21:00 (CET/CEST)","227","n/e","15","5885","824","14","n/e","n/e","n/e","1032","","3867","628","n/e","n/e","981","n/e","0","27","n/e","12"
"BZN|IT-North","19.09.2021 21:00 - 19.09.2021 22:00 (CET/CEST)","240","n/e","15","5466","753","4","n/e","n/e","n/e","230","","3668","510","n/e","n/e","950","n/e","0","22","n/e","15"
"BZN|IT-North","19.09.2021 22:00 - 19.09.2021 23:00 (CET/CEST)","246","n/e","15","5039","653","4","n/e","n/e","n/e","113","","3214","444","n/e","n/e","886","n/e","0","20","n/e","15"
"BZN|IT-North","19.09.2021 23:00 - 20.09.2021 00:00 (CET/CEST)","251","n/e","15","4527","566","4","n/e","n/e","n/e","","413","2935","309","n/e","n/e","885","n/e","0","19","n/e","16"
"BZN|IT-North","20.09.2021 00:00 - 20.09.2021 01:00 (CET/CEST)","252","n/e","15","3645","552","4","n/e","n/e","n/e","","538","2815","212","n/e","n/e","819","n/e","0","19","n/e","12"
"BZN|IT-North","20.09.2021 01:00 - 20.09.2021 02:00 (CET/CEST)","254","n/e","16","3621","518","14","n/e","n/e","n/e","","977","2819","204","n/e","n/e","771","n/e","0","20","n/e","8"
"BZN|IT-North","20.09.2021 02:00 - 20.09.2021 03:00 (CET/CEST)","255","n/e","16","3537","509","14","n/e","n/e","n/e","","1135","2728","205","n/e","n/e","766","n/e","0","21","n/e","5"
"BZN|IT-North","20.09.2021 03:00 - 20.09.2021 04:00 (CET/CEST)","262","n/e","15","3622","507","14","n/e","n/e","n/e","","1245","2711","204","n/e","n/e","789","n/e","0","18","n/e","3"
"BZN|IT-North","20.09.2021 04:00 - 20.09.2021 05:00 (CET/CEST)","264","n/e","16","4168","522","9","n/e","n/e","n/e","","1247","2662","198","n/e","n/e","861","n/e","0","20","n/e","2"
"BZN|IT-North","20.09.2021 05:00 - 20.09.2021 06:00 (CET/CEST)","264","n/e","16","4900","705","4","n/e","n/e","n/e","","964","2696","209","n/e","n/e","1000","n/e","0","19","n/e","2"
"BZN|IT-North","20.09.2021 06:00 - 20.09.2021 07:00 (CET/CEST)","259","n/e","14","7647","780","4","n/e","n/e","n/e","","334","2908","484","n/e","n/e","1111","n/e","0","19","n/e","3"
"BZN|IT-North","20.09.2021 07:00 - 20.09.2021 08:00 (CET/CEST)","255","n/e","13","9685","795","4","n/e","n/e","n/e","544","","3477","622","n/e","n/e","1290","n/e","104","16","n/e","3"
"BZN|IT-North","20.09.2021 08:00 - 20.09.2021 09:00 (CET/CEST)","261","n/e","13","10275","806","4","n/e","n/e","n/e","1006","","3584","629","n/e","n/e","1285","n/e","836","13","n/e","2"
"BZN|IT-North","20.09.2021 09:00 - 20.09.2021 10:00 (CET/CEST)","243","n/e","13","10167","803","4","n/e","n/e","n/e","998","","3572","583","n/e","n/e","1395","n/e","2102","13","n/e","2"
"BZN|IT-North","20.09.2021 10:00 - 20.09.2021 11:00 (CET/CEST)","236","n/e","13","9375","803","4","n/e","n/e","n/e","695","","3330","507","n/e","n/e","1475","n/e","2980","14","n/e","2"
"BZN|IT-North","20.09.2021 11:00 - 20.09.2021 12:00 (CET/CEST)","234","n/e","13","8725","811","4","n/e","n/e","n/e","38","","3017","379","n/e","n/e","1517","n/e","3555","15","n/e","2"
"BZN|IT-North","20.09.2021 12:00 - 20.09.2021 13:00 (CET/CEST)","234","n/e","14","9515","825","4","n/e","n/e","n/e","","51","2703","515","n/e","n/e","1490","n/e","3659","16","n/e","2"
"BZN|IT-North","20.09.2021 13:00 - 20.09.2021 14:00 (CET/CEST)","220","n/e","14","9568","816","4","n/e","n/e","n/e","","140","2596","511","n/e","n/e","1474","n/e","3364","15","n/e","4"
"BZN|IT-North","20.09.2021 14:00 - 20.09.2021 15:00 (CET/CEST)","232","n/e","13","9871","812","4","n/e","n/e","n/e","153","","2665","580","n/e","n/e","1496","n/e","3160","15","n/e","4"
"BZN|IT-North","20.09.2021 15:00 - 20.09.2021 16:00 (CET/CEST)","229","n/e","12","10796","852","4","n/e","n/e","n/e","287","","2780","592","n/e","n/e","1463","n/e","2454","15","n/e","2"
"BZN|IT-North","20.09.2021 16:00 - 20.09.2021 17:00 (CET/CEST)","228","n/e","12","10789","825","4","n/e","n/e","n/e","541","","3105","587","n/e","n/e","1447","n/e","1708","16","n/e","3"
"BZN|IT-North","20.09.2021 17:00 - 20.09.2021 18:00 (CET/CEST)","229","n/e","12","10583","825","4","n/e","n/e","n/e","1189","","3365","581","n/e","n/e","1466","n/e","829","16","n/e","4"
"BZN|IT-North","20.09.2021 18:00 - 20.09.2021 19:00 (CET/CEST)","231","n/e","12","10554","813","4","n/e","n/e","n/e","1649","","3616","681","n/e","n/e","1508","n/e","143","15","n/e","3"
"BZN|IT-North","20.09.2021 19:00 - 20.09.2021 20:00 (CET/CEST)","230","n/e","13","9872","811","14","n/e","n/e","n/e","1837","","4043","848","n/e","n/e","1523","n/e","1","14","n/e","3"
"BZN|IT-North","20.09.2021 20:00 - 20.09.2021 21:00 (CET/CEST)","231","n/e","13","9116","781","14","n/e","n/e","n/e","1636","","3977","748","n/e","n/e","1418","n/e","0","15","n/e","4"
"BZN|IT-North","20.09.2021 21:00 - 20.09.2021 22:00 (CET/CEST)","230","n/e","14","8845","810","10","n/e","n/e","n/e","597","","3220","554","n/e","n/e","1441","n/e","0","15","n/e","4"
"BZN|IT-North","20.09.2021 22:00 - 20.09.2021 23:00 (CET/CEST)","231","n/e","13","7031","816","4","n/e","n/e","n/e","331","","2820","392","n/e","n/e","1357","n/e","0","15","n/e","2"
"BZN|IT-North","20.09.2021 23:00 - 21.09.2021 00:00 (CET/CEST)","228","n/e","13","6839","799","5","n/e","n/e","n/e","122","","2725","435","n/e","n/e","1243","n/e","0","14","n/e","6"
"BZN|IT-North","21.09.2021 00:00 - 21.09.2021 01:00 (CET/CEST)","232","n/e","13","6753","820","14","n/e","n/e","n/e","173","","2891","611","n/e","n/e","1208","n/e","0","13","n/e","5"
"BZN|IT-North","21.09.2021 01:00 - 21.09.2021 02:00 (CET/CEST)","230","n/e","13","7325","824","14","n/e","n/e","n/e","","43","2699","488","n/e","n/e","1237","n/e","0","14","n/e","6"
"BZN|IT-North","21.09.2021 02:00 - 21.09.2021 03:00 (CET/CEST)","235","n/e","13","7273","808","14","n/e","n/e","n/e","","46","2434","375","n/e","n/e","1220","n/e","0","15","n/e","10"
"BZN|IT-North","21.09.2021 03:00 - 21.09.2021 04:00 (CET/CEST)","235","n/e","15","7341","837","4","n/e","n/e","n/e","","213","2422","373","n/e","n/e","1210","n/e","0","14","n/e","10"
"BZN|IT-North","21.09.2021 04:00 - 21.09.2021 05:00 (CET/CEST)","233","n/e","15","7963","834","4","n/e","n/e","n/e","","242","2364","375","n/e","n/e","1242","n/e","0","15","n/e","9"
"BZN|IT-North","21.09.2021 05:00 - 21.09.2021 06:00 (CET/CEST)","233","n/e","14","8594","830","4","n/e","n/e","n/e","","192","2449","406","n/e","n/e","1298","n/e","0","15","n/e","11"
"BZN|IT-North","21.09.2021 06:00 - 21.09.2021 07:00 (CET/CEST)","235","n/e","13","9688","831","14","n/e","n/e","n/e","668","","2847","528","n/e","n/e","1480","n/e","0","15","n/e","12"
"BZN|IT-North","21.09.2021 07:00 - 21.09.2021 08:00 (CET/CEST)","221","n/e","14","11082","788","4","n/e","n/e","n/e","912","","3628","697","n/e","n/e","1499","n/e","69","15","n/e","12"
"BZN|IT-North","21.09.2021 08:00 - 21.09.2021 09:00 (CET/CEST)","221","n/e","13","11276","832","4","n/e","n/e","n/e","997","","3990","767","n/e","n/e","1519","n/e","692","14","n/e","13"
"BZN|IT-North","21.09.2021 09:00 - 21.09.2021 10:00 (CET/CEST)","215","n/e","13","11064","803","4","n/e","n/e","n/e","731","","3867","714","n/e","n/e","1458","n/e","1744","16","n/e","13"
"BZN|IT-North","21.09.2021 10:00 - 21.09.2021 11:00 (CET/CEST)","225","n/e","14","10529","808","4","n/e","n/e","n/e","316","","3232","459","n/e","n/e","1436","n/e","2581","15","n/e","18"
"BZN|IT-North","21.09.2021 11:00 - 21.09.2021 12:00 (CET/CEST)","234","n/e","14","10502","811","4","n/e","n/e","n/e","202","","2790","439","n/e","n/e","1440","n/e","3101","14","n/e","18"
"BZN|IT-North","21.09.2021 12:00 - 21.09.2021 13:00 (CET/CEST)","232","n/e","14","9435","811","4","n/e","n/e","n/e","28","","2373","262","n/e","n/e","1341","n/e","2959","15","n/e","19"
"BZN|IT-North","21.09.2021 13:00 - 21.09.2021 14:00 (CET/CEST)","233","n/e","14","9377","813","4","n/e","n/e","n/e","","106","2191","257","n/e","n/e","1349","n/e","3168","17","n/e","15"
"BZN|IT-North","21.09.2021 14:00 - 21.09.2021 15:00 (CET/CEST)","233","n/e","13","10560","810","4","n/e","n/e","n/e","","450","2259","415","n/e","n/e","1391","n/e","3124","18","n/e","13"
"BZN|IT-North","21.09.2021 15:00 - 21.09.2021 16:00 (CET/CEST)","232","n/e","13","11223","807","4","n/e","n/e","n/e","","244","2430","433","n/e","n/e","1438","n/e","2554","18","n/e","11"
"BZN|IT-North","21.09.2021 16:00 - 21.09.2021 17:00 (CET/CEST)","233","n/e","12","11458","809","4","n/e","n/e","n/e","","204","2717","441","n/e","n/e","1360","n/e","2073","18","n/e","12"
"BZN|IT-North","21.09.2021 17:00 - 21.09.2021 18:00 (CET/CEST)","234","n/e","14","11258","807","6","n/e","n/e","n/e","306","","3023","543","n/e","n/e","1404","n/e","1338","20","n/e","11"
"BZN|IT-North","21.09.2021 18:00 - 21.09.2021 19:00 (CET/CEST)","233","n/e","15","10887","792","4","n/e","n/e","n/e","815","","3521","719","n/e","n/e","1426","n/e","290","21","n/e","11"
"BZN|IT-North","21.09.2021 19:00 - 21.09.2021 20:00 (CET/CEST)","234","n/e","15","11269","809","4","n/e","n/e","n/e","1173","","3964","880","n/e","n/e","1453","n/e","0","19","n/e","13"
"BZN|IT-North","21.09.2021 20:00 - 21.09.2021 21:00 (CET/CEST)","236","n/e","15","11265","802","6","n/e","n/e","n/e","866","","3895","772","n/e","n/e","1430","n/e","0","19","n/e","11"
